Region,Year,Month,temperature_2m_max,precipitation_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean,relative_humidity_2m_mean
SK3AS,2017,5,18.70967742,0.941935484,1.517419355,0.263451613,53.74193548
SK3AS,2017,6,22.52333333,0.62,1.897666667,0.212533333,52.8
SK3AS,2017,7,28.23548387,0.590322581,2.685806452,0.181967742,52.90322581
SK3AS,2017,8,24.7,1.496774194,2.122580645,0.229483871,56.25806452
SK3AS,2017,9,19.88,0.823333333,1.72,0.2186,54.86666667
SK3AS,2017,10,11.36129032,1.387096774,0.868709677,0.268677419,61
SK3AS,2017,11,0.843333333,0.736666667,0.304,0.256166667,73.83333333
SK3AS,2017,12,-4.7,0.758064516,0.254516129,0.271129032,68.80645161
SK3AS,2018,1,-2.477419355,0.174193548,0.251612903,0.280225806,71.22580645
SK3AS,2018,2,-7.946428571,0.417857143,0.199642857,0.308035714,66.53571429
SK3AS,2018,3,-1.103225806,1.577419355,0.148064516,0.329935484,82.83870968
SK3AS,2018,4,7.133333333,0.823333333,0.740666667,0.3466,62.83333333
SK3AS,2018,5,21.96774194,1.035483871,1.947096774,0.241322581,53.35483871
SK3AS,2018,6,23.85,1.256666667,1.96,0.2323,56.26666667
SK3AS,2018,7,25.60322581,1.548387097,2.110645161,0.221322581,59
SK3AS,2018,8,26.47419355,0.616129032,2.600645161,0.182548387,52.87096774
SK3AS,2018,9,15.38,1.426666667,1.097666667,0.264866667,68.26666667
SK3AS,2018,10,8.741935484,0.767741935,0.623225806,0.312225806,68.61290323
SK3AS,2018,11,0.506666667,1.313333333,0.227,0.3175,77.16666667
SK3AS,2018,12,-2.303225806,0.55483871,0.152903226,0.328290323,79.16129032
SK3AS,2019,1,-2.677419355,0.509677419,0.182258065,0.353032258,74.64516129
SK3AS,2019,2,-16.42142857,1.057142857,0.052142857,0.381392857,76.96428571
SK3AS,2019,3,-0.151612903,0.05483871,0.263870968,0.379290323,76.67741935
SK3AS,2019,4,10.83333333,1.47,0.9,0.355333333,58.53333333
SK3AS,2019,5,15.46774194,0.348387097,1.281612903,0.262709677,53.90322581
SK3AS,2019,6,21.92333333,3.956666667,1.665,0.247866667,59.7
SK3AS,2019,7,24.48387097,1.829032258,1.7,0.296612903,66.83870968
SK3AS,2019,8,22.95483871,1.761290323,1.645806452,0.281516129,66
SK3AS,2019,9,17.58333333,3.39,1.128333333,0.314966667,71.43333333
SK3AS,2019,10,6.635483871,0.583870968,0.529677419,0.349483871,68.74193548
SK3AS,2019,11,0.613333333,1.12,0.266,0.326966667,76.06666667
SK3AS,2019,12,-3.216129032,0.441935484,0.12483871,0.346967742,82.48387097
SK3AS,2020,1,-5.796774194,0.661290323,0.106774194,0.379580645,80.09677419
SK3AS,2020,2,-1.34137931,0.579310345,0.243103448,0.395965517,72.82758621
SK3AS,2020,3,3.416129032,0.4,0.485806452,0.385935484,63.61290323
SK3AS,2020,4,8.466666667,0.436666667,0.88,0.3445,51.4
SK3AS,2020,5,17.68387097,0.909677419,1.416451613,0.257935484,56.03225806
SK3AS,2020,6,21.91333333,2.726666667,1.646333333,0.242666667,59.7
SK3AS,2020,7,24.38387097,1.887096774,1.668709677,0.313935484,67.22580645
SK3AS,2020,8,27.00967742,0.148387097,2.623870968,0.172645161,48.4516129
SK3AS,2020,9,20.33,0.63,1.654666667,0.187966667,52.6
SK3AS,2020,10,7.512903226,0.858064516,0.760645161,0.210806452,62.83870968
SK3AS,2020,11,2.99,1.12,0.367,0.2383,75.26666667
SK3AS,2020,12,0.367741935,0.348387097,0.253225806,0.297806452,75.25806452
SK3AS,2021,1,0.061290323,0.477419355,0.323225806,0.307903226,72.38709677
SK3AS,2021,2,-7.85,0.371428571,0.239285714,0.318892857,62.39285714
SK3AS,2021,3,8.380645161,0.65483871,0.80516129,0.311096774,56.4516129
SK3AS,2021,4,9.896666667,0.96,0.931666667,0.2572,54.23333333
SK3AS,2021,5,15.97741935,1.577419355,1.351935484,0.24883871,54.19354839
SK3AS,2021,6,25.04666667,1.963333333,2.141333333,0.247,54.2
SK3AS,2021,7,28.64193548,1.458064516,2.498709677,0.221,58.29032258
SK3AS,2021,8,23.98709677,2.522580645,1.96483871,0.254935484,61.25806452
SK3AS,2021,9,21.93,0.34,1.954333333,0.209566667,48.73333333
SK3AS,2021,10,13.43870968,0.938709677,1.105806452,0.229419355,60.38709677
SK3AS,2021,11,5.48,0.576666667,0.521666667,0.276566667,66.7
SK3AS,2021,12,-6.351612903,0.848387097,0.200645161,0.279967742,69.22580645
SK3AS,2022,1,-3.480645161,0.622580645,0.129677419,0.333451613,78.38709677
SK3AS,2022,2,-3.357142857,0.939285714,0.242142857,0.398142857,69.67857143
SK3AS,2022,3,1.838709677,0.735483871,0.392258065,0.388419355,69.25806452
SK3AS,2022,4,6.68,1.226666667,0.673,0.3208,61.93333333
SK3AS,2022,5,17.01290323,2.896774194,1.371612903,0.28783871,56.70967742
SK3AS,2022,6,22.83,1.363333333,1.929,0.228366667,55.26666667
SK3AS,2022,7,26.54516129,4.567741935,2.157096774,0.26583871,64.87096774
SK3AS,2022,8,27.77419355,0.764516129,2.578709677,0.213548387,55.64516129
SK3AS,2022,9,22.75333333,0.41,2.126333333,0.196066667,50.13333333
SK3AS,2022,10,12.78387097,1.848387097,0.910967742,0.235967742,65.22580645
SK3AS,2022,11,-1.463333333,0.98,0.226666667,0.297933333,75.43333333
SK3AS,2022,12,-9.522580645,0.719354839,0.082903226,0.331677419,79.12903226
SK3AS,2023,1,-3.632258065,0.3,0.082903226,0.411967742,85.77419355
SK3AS,2023,2,-2.732142857,0.321428571,0.165357143,0.402928571,78.17857143
SK3AS,2023,3,-4.716129032,0.864516129,0.105806452,0.395,83.61290323
SK3AS,2023,4,6.016666667,1.783333333,0.559333333,0.389166667,73.3
SK3AS,2023,5,20.83225806,1.332258065,1.580645161,0.287064516,61.51612903
SK3AS,2023,6,24.94333333,1.206666667,1.990333333,0.2613,61.16666667
SK3AS,2023,7,25.81290323,1.722580645,2.342258065,0.200870968,55.29032258
SK3AS,2023,8,25.84516129,1.067741935,2.187741935,0.22716129,58.22580645
SK3AS,2023,9,22.38666667,0.573333333,1.857,0.219366667,56.9
SK3AS,2023,10,10.22580645,0.84516129,0.790645161,0.223806452,66.90322581
SK3AS,2023,11,3.01,1.276666667,0.309,0.2569,74.83333333
SK3AS,2023,12,2.929032258,0.267741935,0.36,0.281548387,69.19354839
SK3AS,2024,1,-5.75483871,0.438709677,0.198387097,0.276064516,75.29032258
SK3AS,2024,2,-0.117241379,0.917241379,0.18,0.310344828,83.27586207
SK3AS,2024,3,1.564516129,1.032258065,0.44483871,0.344741935,64.83870968
SK3AS,2024,4,13.75666667,0.72,1.17,0.2577,52.53333333
SK3AS,2024,5,16.32903226,2.8,1.164516129,0.316741935,65.22580645
SK3AS,2024,6,20.68666667,1.996666667,1.528,0.309866667,59.46666667
SK3AS,2024,7,27.47096774,0.612903226,2.336774194,0.242032258,61.12903226
SK3AS,2024,8,26.20645161,0.722580645,2.32516129,0.187032258,55.83870968
SK3AS,2024,9,24.44666667,0.513333333,2.245666667,0.214833333,53.7
SK3AS,2024,10,15.3516129,0.219354839,1.240645161,0.173870968,55.03225806
SK3AS,2024,11,0.68,1.1,0.332333333,0.175133333,76.1
SK3AS,2024,12,-3.683870968,0.983870968,0.091612903,0.288419355,84
SK3AN,1995,1,-10.99032258,0.293548387,0.05,0.300645161,83.77419355
SK3AN,1995,2,-6.871428571,0.296428571,0.0825,0.369035714,81.92857143
SK3AN,1995,3,0.75483871,1.170967742,0.366451613,0.365806452,76.16129032
SK3AN,1995,4,6.826666667,1.073333333,0.579333333,0.3585,64.73333333
SK3AN,1995,5,15.4,1.293548387,1.069354839,0.325096774,65.19354839
SK3AN,1995,6,22.81333333,1.786666667,1.688666667,0.242266667,60.43333333
SK3AN,1995,7,23.06774194,1.780645161,1.521612903,0.243806452,66.22580645
SK3AN,1995,8,22.08387097,5.193548387,1.467741935,0.298193548,68.29032258
SK3AN,1995,9,18.08666667,0.266666667,1.318,0.248666667,59.16666667
SK3AN,1995,10,10,1.296774194,0.646774194,0.288387097,72.06451613
SK3AN,1995,11,-5.653333333,1.226666667,0.137666667,0.314166667,76.6
SK3AN,1995,12,-13.39677419,0.467741935,0.041612903,0.321709677,80.93548387
SK3AN,1996,1,-18.65806452,0.406451613,0.045483871,0.305741935,77
SK3AN,1996,2,-7.631034483,0.565517241,0.086896552,0.315103448,80.27586207
SK3AN,1996,3,-5.851612903,0.319354839,0.120322581,0.371709677,78.25806452
SK3AN,1996,4,7.203333333,1.77,0.581,0.379733333,74.03333333
SK3AN,1996,5,12.8,2.061290323,0.819032258,0.35716129,66.90322581
SK3AN,1996,6,20.92666667,2.966666667,1.378333333,0.307166667,66.26666667
SK3AN,1996,7,22.55806452,2.832258065,1.250645161,0.321967742,73.80645161
SK3AN,1996,8,25.22903226,0.609677419,2.012903226,0.203645161,58.74193548
SK3AN,1996,9,15.12,1.416666667,0.934666667,0.237066667,67.53333333
SK3AN,1996,10,8.087096774,0.683870968,0.578387097,0.271032258,69.25806452
SK3AN,1996,11,-8.036666667,0.963333333,0.146,0.267366667,77.03333333
SK3AN,1996,12,-14.09032258,0.887096774,0.040645161,0.259548387,81.41935484
SK3AN,1997,1,-13.51935484,0.54516129,0.054516129,0.281548387,78.38709677
SK3AN,1997,2,-5.375,0.142857143,0.073214286,0.2695,85.96428571
SK3AN,1997,3,-3.938709677,0.935483871,0.148709677,0.318774194,82.03225806
SK3AN,1997,4,7.303333333,1.19,0.662666667,0.377733333,62.8
SK3AN,1997,5,15.62580645,0.996774194,1.145806452,0.306870968,58.77419355
SK3AN,1997,6,21.90333333,4.173333333,1.464,0.313033333,66.06666667
SK3AN,1997,7,23.58709677,0.877419355,1.590645161,0.255322581,65.03225806
SK3AN,1997,8,24.56451613,1.751612903,2.01483871,0.224,59.74193548
SK3AN,1997,9,21.26,0.636666667,1.771,0.2101,55.66666667
SK3AN,1997,10,9.829032258,0.816129032,0.75516129,0.239677419,64.25806452
SK3AN,1997,11,1.13,0.06,0.313,0.242633333,69.8
SK3AN,1997,12,0.141935484,0.096774194,0.3,0.243516129,69.58064516
SK3AN,1998,1,-13.85483871,0.812903226,0.038387097,0.24683871,82.16129032
SK3AN,1998,2,-2.510714286,0.532142857,0.063571429,0.284178571,90.75
SK3AN,1998,3,-2.8,0.5,0.190322581,0.360419355,81.16129032
SK3AN,1998,4,13.58666667,0.503333333,1.077666667,0.304433333,57.73333333
SK3AN,1998,5,19.27419355,1.219354839,1.577741935,0.245967742,54.61290323
SK3AN,1998,6,18.90666667,3.09,1.164,0.279033333,66.56666667
SK3AN,1998,7,24.33225806,1.606451613,1.624193548,0.268096774,66.77419355
SK3AN,1998,8,26.58387097,1.367741935,2.246129032,0.210870968,58.38709677
SK3AN,1998,9,20.21333333,2.063333333,1.609,0.227733333,58.46666667
SK3AN,1998,10,9.861290323,1.764516129,0.531290323,0.342322581,78.4516129
SK3AN,1998,11,-0.01,0.61,0.220666667,0.327733333,77.16666667
SK3AN,1998,12,-7.248387097,0.451612903,0.169354839,0.331709677,72.77419355
SK3AN,1999,1,-12.45483871,0.890322581,0.057741935,0.331516129,80.51612903
SK3AN,1999,2,-4.132142857,0.335714286,0.085,0.324142857,84.96428571
SK3AN,1999,3,-0.164516129,0.777419355,0.211290323,0.368612903,81.61290323
SK3AN,1999,4,11.78,1.533333333,0.880333333,0.362533333,59.26666667
SK3AN,1999,5,14.97419355,2.803225806,0.979354839,0.360516129,67.51612903
SK3AN,1999,6,18.59333333,4.036666667,1.089666667,0.365,71.96666667
SK3AN,1999,7,21.23870968,3.429032258,1.242580645,0.350096774,72.41935484
SK3AN,1999,8,23.42580645,1.177419355,1.488387097,0.271032258,68.83870968
SK3AN,1999,9,15.99,0.563333333,1.136333333,0.217133333,60.93333333
SK3AN,1999,10,10.31612903,0.558064516,0.759677419,0.234580645,60.77419355
SK3AN,1999,11,5.196666667,0.093333333,0.435333333,0.243966667,71.96666667
SK3AN,1999,12,-1.519354839,0.429032258,0.196451613,0.255483871,76.58064516
SK3AN,2000,1,-11.86129032,0.625806452,0.047419355,0.301032258,81.48387097
SK3AN,2000,2,-5.234482759,0.217241379,0.084827586,0.320034483,84.03448276
SK3AN,2000,3,4.438709677,0.6,0.512580645,0.358225806,61.83870968
SK3AN,2000,4,9.163333333,1.646666667,0.746,0.3554,61
SK3AN,2000,5,15.9,1.803225806,1.142903226,0.309741935,58.03225806
SK3AN,2000,6,18.54333333,2.656666667,1.162,0.324466667,66.66666667
SK3AN,2000,7,23.49032258,2.64516129,1.405483871,0.300870968,72.22580645
SK3AN,2000,8,22.79032258,1.367741935,1.579032258,0.226612903,65.25806452
SK3AN,2000,9,17.34333333,1.386666667,1.243333333,0.2583,63.33333333
SK3AN,2000,10,11.28709677,0.261290323,0.818387097,0.233193548,63.48387097
SK3AN,2000,11,-2.013333333,0.58,0.184666667,0.224733333,78.03333333
SK3AN,2000,12,-14.54516129,0.932258065,0.042258065,0.303419355,79.61290323
SK3AN,2001,1,-4.019354839,0.125806452,0.093225806,0.293193548,84.35483871
SK3AN,2001,2,-11.16428571,0.182142857,0.065,0.269857143,79.32142857
SK3AN,2001,3,1.64516129,0.129032258,0.31516129,0.370451613,72.06451613
SK3AN,2001,4,10.15,0.68,0.885666667,0.323333333,59.4
SK3AN,2001,5,18.61290323,0.961290323,1.586774194,0.22783871,47.64516129
SK3AN,2001,6,20.70666667,0.986666667,1.570333333,0.223,59.63333333
SK3AN,2001,7,25.06774194,1.932258065,1.994193548,0.199870968,61.12903226
SK3AN,2001,8,27.28709677,0.241935484,2.637419355,0.167870968,49.80645161
SK3AN,2001,9,20.28333333,0.543333333,1.632333333,0.190266667,56.43333333
SK3AN,2001,10,8.496774194,0.574193548,0.709354839,0.199064516,62.87096774
SK3AN,2001,11,4,0.333333333,0.403,0.2537,72.5
SK3AN,2001,12,-4.983870968,0.206451613,0.157096774,0.242225806,77.90322581
SK3AN,2002,1,-7.358064516,0.306451613,0.131612903,0.302258065,77.5483871
SK3AN,2002,2,-1.475,0.3,0.238214286,0.319892857,74.07142857
SK3AN,2002,3,-7.735483871,0.548387097,0.152580645,0.330419355,70.70967742
SK3AN,2002,4,4.496666667,0.7,0.570666667,0.337666667,64.3
SK3AN,2002,5,14.59677419,1.129032258,1.341935484,0.278580645,46.03225806
SK3AN,2002,6,20.77666667,4.036666667,1.381666667,0.313,67.86666667
SK3AN,2002,7,25.00967742,1.851612903,1.820645161,0.234580645,63.67741935
SK3AN,2002,8,20.21612903,3.090322581,1.077419355,0.315870968,75
SK3AN,2002,9,16.87,1.516666667,1.058666667,0.282966667,66.1
SK3AN,2002,10,3.022580645,0.670967742,0.357096774,0.305903226,75
SK3AN,2002,11,-0.426666667,0.533333333,0.192666667,0.3194,79.76666667
SK3AN,2002,12,-3.019354839,0.561290323,0.143870968,0.329387097,81.12903226
SK3AN,2003,1,-9.716129032,0.574193548,0.067096774,0.350548387,80.32258065
SK3AN,2003,2,-10.45714286,0.482142857,0.049285714,0.358785714,82.89285714
SK3AN,2003,3,-2.509677419,0.193548387,0.342258065,0.378258065,72
SK3AN,2003,4,8.916666667,1.923333333,0.683666667,0.362566667,71.96666667
SK3AN,2003,5,16.4,1.322580645,1.12,0.319064516,62.74193548
SK3AN,2003,6,19.9,1.463333333,1.330666667,0.264533333,65.2
SK3AN,2003,7,24.74193548,0.677419355,1.898709677,0.187258065,62.03225806
SK3AN,2003,8,26.64193548,1.025806452,2.309032258,0.185677419,54.32258065
SK3AN,2003,9,16.64333333,1.423333333,1.261333333,0.250166667,64.26666667
SK3AN,2003,10,11.64193548,0.577419355,0.747419355,0.226548387,69.58064516
SK3AN,2003,11,-3.743333333,0.193333333,0.170333333,0.254233333,75.96666667
SK3AN,2003,12,-3.125806452,0.167741935,0.151612903,0.281193548,79.29032258
SK3AN,2004,1,-13.07419355,0.890322581,0.061935484,0.283677419,76.48387097
SK3AN,2004,2,-6.727586207,0.720689655,0.060344828,0.284965517,86.10344828
SK3AN,2004,3,1.248387097,0.816129032,0.232258065,0.362870968,81.87096774
SK3AN,2004,4,10.86,0.676666667,0.879666667,0.331533333,56.66666667
SK3AN,2004,5,13.03548387,2.112903226,0.888709677,0.302612903,63.58064516
SK3AN,2004,6,16.67333333,2.92,0.971,0.3414,70.63333333
SK3AN,2004,7,21.35483871,3.009677419,1.072580645,0.317967742,75.70967742
SK3AN,2004,8,18.50645161,2.025806452,0.983548387,0.270258065,73.58064516
SK3AN,2004,9,16.57,0.633333333,0.983333333,0.296933333,69.36666667
SK3AN,2004,10,7.596774194,0.861290323,0.588709677,0.268193548,74.25806452
SK3AN,2004,11,3.013333333,0.046666667,0.358,0.303866667,69.63333333
SK3AN,2004,12,-5.35483871,1.074193548,0.153870968,0.346548387,73.90322581
SK3AN,2005,1,-12.76774194,0.680645161,0.050645161,0.374193548,80.67741935
SK3AN,2005,2,-5.328571429,0.214285714,0.089285714,0.360785714,82.92857143
SK3AN,2005,3,-0.532258065,1.080645161,0.188709677,0.400516129,81.67741935
SK3AN,2005,4,12.19333333,1.013333333,0.943,0.3423,59.76666667
SK3AN,2005,5,14.17096774,1.829032258,0.989032258,0.302580645,59.64516129
SK3AN,2005,6,18.47,3.696666667,0.915333333,0.3596,77.16666667
SK3AN,2005,7,23.02258065,1.709677419,1.368064516,0.280096774,71.25806452
SK3AN,2005,8,20.56774194,2.709677419,1.225483871,0.267774194,70.12903226
SK3AN,2005,9,17.01,1.496666667,1.041333333,0.329033333,68.43333333
SK3AN,2005,10,10.61290323,0.641935484,0.616774194,0.298032258,74.4516129
SK3AN,2005,11,1.063333333,1.09,0.245,0.337333333,76.33333333
SK3AN,2005,12,-5.532258065,0.487096774,0.101935484,0.354870968,80.38709677
SK3AN,2006,1,-3.583870968,0.783870968,0.080322581,0.339548387,87.35483871
SK3AN,2006,2,-7.142857143,0.392857143,0.079642857,0.3255,81.89285714
SK3AN,2006,3,-3.461290323,1.177419355,0.109677419,0.335451613,82.61290323
SK3AN,2006,4,13.44333333,1.2,0.921666667,0.377866667,64.76666667
SK3AN,2006,5,16.19677419,1.719354839,1.037741935,0.32316129,68.51612903
SK3AN,2006,6,20.46333333,3.48,1.244,0.349633333,70.63333333
SK3AN,2006,7,25.46451613,0.838709677,1.794193548,0.203225806,65.51612903
SK3AN,2006,8,24.96129032,1.187096774,2.056774194,0.197580645,58.35483871
SK3AN,2006,9,17.28666667,2.323333333,1.171333333,0.281566667,68.9
SK3AN,2006,10,6.119354839,1.074193548,0.498387097,0.327709677,69.77419355
SK3AN,2006,11,-1.843333333,1.356666667,0.222666667,0.342166667,74.56666667
SK3AN,2006,12,-4.770967742,0.461290323,0.086774194,0.330322581,82.96774194
SK3AN,2007,1,-7.190322581,0.467741935,0.075806452,0.319290323,81.80645161
SK3AN,2007,2,-12.71071429,0.467857143,0.049642857,0.307178571,81.89285714
SK3AN,2007,3,1.709677419,0.858064516,0.289354839,0.377225806,77.70967742
SK3AN,2007,4,9.283333333,0.81,0.780333333,0.356766667,56.33333333
SK3AN,2007,5,16.23548387,2.074193548,1.03516129,0.317419355,65.80645161
SK3AN,2007,6,20.54666667,2.863333333,1.244,0.333866667,69.43333333
SK3AN,2007,7,27.30322581,1.058064516,2.149677419,0.225580645,63.74193548
SK3AN,2007,8,21.26451613,1.716129032,1.462258065,0.239935484,64.87096774
SK3AN,2007,9,16.50666667,1.07,1.088666667,0.2501,67.53333333
SK3AN,2007,10,10.60322581,0.722580645,0.64,0.282677419,72.25806452
SK3AN,2007,11,-0.376666667,0.563333333,0.308666667,0.265733333,68.3
SK3AN,2007,12,-10.23870968,0.409677419,0.051612903,0.268774194,83.38709677
SK3AN,2008,1,-9.564516129,0.593548387,0.074516129,0.269741935,80.70967742
SK3AN,2008,2,-11.06896552,0.403448276,0.056206897,0.268,81.31034483
SK3AN,2008,3,-0.983870968,0.183870968,0.161612903,0.355258065,80.5483871
SK3AN,2008,4,8.416666667,0.876666667,0.682333333,0.352,61.7
SK3AN,2008,5,15.69032258,0.293548387,1.198709677,0.238322581,55.12903226
SK3AN,2008,6,18.66333333,3.046666667,1.144,0.287766667,69.76666667
SK3AN,2008,7,22.8516129,2.332258065,1.404516129,0.273354839,70.16129032
SK3AN,2008,8,23.05483871,1.983870968,1.544516129,0.244258065,66.16129032
SK3AN,2008,9,16.56666667,0.603333333,0.965666667,0.249,69.93333333
SK3AN,2008,10,10.13870968,1.04516129,0.66,0.277612903,65.25806452
SK3AN,2008,11,2.46,0.39,0.305333333,0.270133333,74.53333333
SK3AN,2008,12,-13.23225806,0.551612903,0.076129032,0.272387097,74.83870968
SK3AN,2009,1,-11.77096774,0.683870968,0.062580645,0.271709677,79.48387097
SK3AN,2009,2,-10.04642857,0.203571429,0.058214286,0.270321429,83.03571429
SK3AN,2009,3,-4.848387097,0.793548387,0.087096774,0.349774194,82.5483871
SK3AN,2009,4,6.873333333,1.116666667,0.554,0.383,68.9
SK3AN,2009,5,14.84516129,0.812903226,1.124516129,0.270290323,57.29032258
SK3AN,2009,6,19.9,2.31,1.418666667,0.255166667,63.56666667
SK3AN,2009,7,20.86129032,2.1,1.279354839,0.266870968,68.38709677
SK3AN,2009,8,21.14193548,3.2,1.244193548,0.288548387,72.32258065
SK3AN,2009,9,22.41,1.096666667,1.738666667,0.237266667,59
SK3AN,2009,10,4.74516129,1.641935484,0.33516129,0.33116129,78.35483871
SK3AN,2009,11,5.316666667,0.196666667,0.449333333,0.310766667,68.9
SK3AN,2009,12,-13.49032258,0.296774194,0.062258065,0.291129032,76.32258065
SK3AN,2010,1,-8.612903226,1.032258065,0.076451613,0.312290323,83
SK3AN,2010,2,-8.857142857,0.042857143,0.047857143,0.323642857,87.07142857
SK3AN,2010,3,4.974193548,0.038709677,0.479677419,0.380935484,71.87096774
SK3AN,2010,4,11.77333333,1.96,0.920666667,0.313266667,57.66666667
SK3AN,2010,5,13.06451613,4.277419355,0.953548387,0.375354839,68.32258065
SK3AN,2010,6,19.70666667,4.453333333,1.023333333,0.385,75.9
SK3AN,2010,7,22.14193548,2.2,1.164193548,0.322967742,75.51612903
SK3AN,2010,8,21.35806452,1.519354839,1.218064516,0.267387097,72.96774194
SK3AN,2010,9,14.5,2.143333333,0.817666667,0.3359,72.3
SK3AN,2010,10,12.12258065,0.641935484,0.759354839,0.267870968,70.38709677
SK3AN,2010,11,-2.153333333,0.906666667,0.248,0.322266667,78
SK3AN,2010,12,-10.50967742,0.251612903,0.048064516,0.301225806,84.19354839
SK3AN,2011,1,-11.37096774,0.696774194,0.052580645,0.292903226,81.96774194
SK3AN,2011,2,-9.567857143,0.403571429,0.065714286,0.304857143,81
SK3AN,2011,3,-5.651612903,0.429032258,0.082258065,0.349612903,84.03225806
SK3AN,2011,4,8.383333333,0.44,0.666333333,0.375233333,65.03333333
SK3AN,2011,5,14.8483871,1.309677419,0.972580645,0.305,64.67741935
SK3AN,2011,6,19.12666667,2.52,1.062666667,0.310933333,71.36666667
SK3AN,2011,7,23.83225806,2.061290323,1.515483871,0.279354839,67.87096774
SK3AN,2011,8,23.95483871,0.903225806,1.78,0.182290323,61.32258065
SK3AN,2011,9,20.49,0.226666667,1.625333333,0.1971,59.13333333
SK3AN,2011,10,12.00967742,1.032258065,0.754516129,0.246258065,66.32258065
SK3AN,2011,11,-0.523333333,0.67,0.229333333,0.252633333,75.96666667
SK3AN,2011,12,-1.561290323,0.535483871,0.230322581,0.297258065,72.51612903
SK3AN,2012,1,-3.674193548,0.151612903,0.244516129,0.317387097,65.87096774
SK3AN,2012,2,-0.993103448,0.262068966,0.305172414,0.326413793,69.06896552
SK3AN,2012,3,5.196774194,1.312903226,0.485483871,0.352483871,71.25806452
SK3AN,2012,4,9.236666667,1.65,0.713333333,0.329233333,63.6
SK3AN,2012,5,14.3483871,3.583870968,0.936774194,0.355032258,66.96774194
SK3AN,2012,6,20.53666667,3.37,1.208,0.343733333,69.06666667
SK3AN,2012,7,24.81935484,3.322580645,1.416451613,0.318612903,73.58064516
SK3AN,2012,8,23.72258065,1.622580645,1.622580645,0.275967742,66.80645161
SK3AN,2012,9,20.10666667,0.136666667,1.676,0.178533333,49.9
SK3AN,2012,10,6.55483871,0.7,0.521612903,0.20683871,72.48387097
SK3AN,2012,11,-3.88,1.26,0.129,0.286633333,82.13333333
SK3AN,2012,12,-12.21612903,0.577419355,0.038064516,0.278064516,83.74193548
SK3AN,2013,1,-9.793548387,0.64516129,0.056451613,0.272741935,82.61290323
SK3AN,2013,2,-6.1,0.514285714,0.059285714,0.265892857,86.10714286
SK3AN,2013,3,-7.980645161,0.725806452,0.067096774,0.259032258,84.22580645
SK3AN,2013,4,0.78,0.803333333,0.204,0.317666667,81.2
SK3AN,2013,5,17.63870968,0.55483871,1.277741935,0.30783871,58
SK3AN,2013,6,20.10333333,2.966666667,1.200666667,0.305266667,68.7
SK3AN,2013,7,21.89032258,2.619354839,1.229354839,0.299129032,71.35483871
SK3AN,2013,8,24.17419355,0.812903226,1.734193548,0.221096774,65.64516129
SK3AN,2013,9,20.42333333,1.746666667,1.482,0.194033333,60.86666667
SK3AN,2013,10,8.093548387,0.216129032,0.554193548,0.270354839,70.5483871
SK3AN,2013,11,-2.013333333,0.813333333,0.189666667,0.303833333,77.6
SK3AN,2013,12,-13.46451613,0.661290323,0.051290323,0.301290323,79.12903226
SK3AN,2014,1,-9.067741935,0.467741935,0.082258065,0.309225806,79.48387097
SK3AN,2014,2,-14.82142857,0.628571429,0.055,0.336785714,77.53571429
SK3AN,2014,3,-5.638709677,0.464516129,0.117419355,0.376258065,78.80645161
SK3AN,2014,4,6.686666667,2.803333333,0.565666667,0.399166667,69
SK3AN,2014,5,16.00322581,2.564516129,1.162903226,0.35016129,59.67741935
SK3AN,2014,6,18.09333333,4.596666667,0.914666667,0.3746,75.1
SK3AN,2014,7,23.04193548,1.161290323,1.342258065,0.282870968,71.25806452
SK3AN,2014,8,23.03870968,2.767741935,1.378709677,0.285612903,74.12903226
SK3AN,2014,9,17.38666667,1.843333333,1.094333333,0.329133333,68.26666667
SK3AN,2014,10,11.72580645,0.961290323,0.709032258,0.316870968,68.80645161
SK3AN,2014,11,-5.03,1.196666667,0.159,0.338866667,75.13333333
SK3AN,2014,12,-5.703225806,0.138709677,0.091612903,0.364451613,82.90322581
SK3AN,2015,1,-7.074193548,0.506451613,0.08483871,0.370290323,81.06451613
SK3AN,2015,2,-11.42142857,1.192857143,0.057857143,0.369035714,79.32142857
SK3AN,2015,3,2.529032258,0.583870968,0.378387097,0.392129032,74.12903226
SK3AN,2015,4,10.71333333,1.263333333,0.889,0.343,55.26666667
SK3AN,2015,5,16.51935484,0.364516129,1.310967742,0.265645161,52.83870968
SK3AN,2015,6,22.54,1.11,1.742333333,0.2004,56.46666667
SK3AN,2015,7,24.18064516,2.94516129,1.669354839,0.233387097,66.4516129
SK3AN,2015,8,23.3516129,1.7,1.541935484,0.269645161,67.16129032
SK3AN,2015,9,17.58333333,1.69,1.147,0.283033333,67.2
SK3AN,2015,10,12.04516129,1.112903226,0.734193548,0.292516129,70.48387097
SK3AN,2015,11,2.066666667,1.133333333,0.279333333,0.3396,75.66666667
SK3AN,2015,12,-4.796774194,0.422580645,0.143548387,0.31316129,81.29032258
SK3AN,2016,1,-7.677419355,0.283870968,0.072903226,0.307,83.06451613
SK3AN,2016,2,-2.506896552,0.520689655,0.096896552,0.360586207,85.93103448
SK3AN,2016,3,4.170967742,0.951612903,0.421612903,0.370548387,72.35483871
SK3AN,2016,4,10.80666667,0.72,0.842333333,0.331966667,57.66666667
