Region,Year,Month,temperature_2m_max,precipitation_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean,relative_humidity_2m_mean
Montana,2009,10,4.203225806,2.838709677,0.370645161,0.337903226,76.06451613
Montana,2009,11,4.403333333,0.47,0.445333333,0.351933333,63.96666667
Montana,2009,12,-6.34516129,0.961290323,0.143548387,0.330354839,75.5483871
Montana,2010,1,-1.35483871,0.822580645,0.21516129,0.322870968,76.41935484
Montana,2010,2,-0.571428571,0.714285714,0.217857143,0.318321429,80.17857143
Montana,2010,3,5.980645161,0.674193548,0.517096774,0.387322581,68.93548387
Montana,2010,4,7.9,2.563333333,0.633333333,0.368833333,63.2
Montana,2010,5,10.23548387,3.951612903,0.701935484,0.392,71.48387097
Montana,2010,6,18.05,5.02,1.225666667,0.3835,69.8
Montana,2010,7,22.67419355,2.787096774,1.803548387,0.340645161,61.22580645
Montana,2010,8,22.15483871,3.577419355,1.820322581,0.313903226,62.35483871
Montana,2010,9,17.44666667,2.646666667,1.204,0.362566667,68.26666667
Montana,2010,10,14.32903226,0.958064516,1.079354839,0.295967742,62.87096774
Montana,2010,11,-0.2,2.09,0.345666667,0.315233333,74.46666667
Montana,2010,12,-2.322580645,1.358064516,0.181290323,0.314548387,77.80645161
Montana,2011,1,-2.403225806,1.490322581,0.188387097,0.329096774,75.38709677
Montana,2011,2,-4.782142857,1.610714286,0.217857143,0.321571429,69.75
Montana,2011,3,2.461290323,1.148387097,0.340322581,0.336096774,74.38709677
Montana,2011,4,3.803333333,3.656666667,0.373666667,0.3816,74.26666667
Montana,2011,5,9.067741935,5.493548387,0.507419355,0.402870968,77.22580645
Montana,2011,6,16.73666667,5.266666667,1.136666667,0.386233333,71.23333333
Montana,2011,7,25.69032258,2.319354839,2.371935484,0.274580645,53.5483871
Montana,2011,8,25.60967742,1.05483871,2.487741935,0.210612903,48.64516129
Montana,2011,9,21.63666667,0.556666667,2.084666667,0.2068,46.06666667
Montana,2011,10,11.66774194,1.432258065,0.909354839,0.267064516,63.29032258
Montana,2011,11,1.59,1.016666667,0.383666667,0.2694,62.23333333
Montana,2011,12,-0.780645161,0.503225806,0.225806452,0.275322581,72.64516129
Montana,2012,1,-0.312903226,1.051612903,0.293870968,0.293774194,65.41935484
Montana,2012,2,-0.896551724,1.1,0.247586207,0.301275862,75.89655172
Montana,2012,3,6.883870968,1.377419355,0.530322581,0.375612903,69.51612903
Montana,2012,4,10.15,2.53,0.776333333,0.375633333,65.63333333
Montana,2012,5,13.53225806,2.996774194,1.062258065,0.361,61
Montana,2012,6,20.38,1.923333333,1.659666667,0.3214,58.63333333
Montana,2012,7,27.68709677,1.219354839,2.766129032,0.207580645,49.25806452
Montana,2012,8,26.17741935,0.74516129,2.759032258,0.184258065,42.74193548
Montana,2012,9,21.72333333,0.45,2.048666667,0.1611,44.5
Montana,2012,10,9.090322581,1.470967742,0.706451613,0.259548387,67.03225806
Montana,2012,11,4.513333333,0.956666667,0.415333333,0.2984,70.9
Montana,2012,12,-1.851612903,0.680645161,0.22,0.306451613,72.83870968
Montana,2013,1,-1.425806452,1.003225806,0.243548387,0.290709677,71.16129032
Montana,2013,2,-0.15,0.692857143,0.265,0.287714286,74.17857143
Montana,2013,3,3.122580645,0.861290323,0.402903226,0.362677419,68.77419355
Montana,2013,4,5.67,1.823333333,0.533333333,0.3757,67.83333333
Montana,2013,5,14.32903226,4.638709677,0.931290323,0.361129032,68.5483871
Montana,2013,6,19.52666667,3.956666667,1.346,0.3652,68.66666667
Montana,2013,7,25.07419355,1.922580645,2.144193548,0.280774194,59.70967742
Montana,2013,8,25.60645161,1.64516129,2.347741935,0.257258065,56.67741935
Montana,2013,9,19.32666667,3.36,1.513666667,0.299,65
Montana,2013,10,8.487096774,1.164516129,0.63,0.346774194,69.19354839
Montana,2013,11,3.623333333,0.56,0.386333333,0.339,68.3
Montana,2013,12,-4.658064516,1.587096774,0.186129032,0.328516129,73.61290323
Montana,2014,1,-0.722580645,1.229032258,0.236451613,0.319483871,71.83870968
Montana,2014,2,-6.232142857,1.253571429,0.1925,0.311642857,70.75
Montana,2014,3,1.5,2.409677419,0.330967742,0.358193548,73.87096774
Montana,2014,4,7.02,1.773333333,0.539,0.3961,69.1
Montana,2014,5,14.30645161,2.770967742,0.973225806,0.381096774,69.51612903
Montana,2014,6,17.07,4.223333333,1.053666667,0.3793,69.13333333
Montana,2014,7,25.44516129,1.196774194,2.225806452,0.265,54.35483871
Montana,2014,8,22.71935484,5,1.826451613,0.268741935,63.77419355
Montana,2014,9,17.58666667,1.483333333,1.348666667,0.329633333,65.2
Montana,2014,10,14.03548387,0.567741935,0.99516129,0.308419355,61.61290323
Montana,2014,11,1.396666667,1.486666667,0.403333333,0.3121,62.4
Montana,2014,12,-0.522580645,1.203225806,0.215806452,0.352354839,77.67741935
Montana,2015,1,0.45483871,1.325806452,0.235806452,0.346,75.16129032
Montana,2015,2,1.760714286,1.021428571,0.331785714,0.379428571,72.46428571
Montana,2015,3,8.193548387,0.838709677,0.683225806,0.375354839,64.51612903
Montana,2015,4,9.443333333,2.06,0.782,0.367133333,61.36666667
Montana,2015,5,12.69354839,4.622580645,0.745806452,0.376064516,72.61290323
Montana,2015,6,21.94,3.013333333,1.659,0.3511,65.93333333
Montana,2015,7,23.07096774,2.377419355,1.84516129,0.278516129,60.87096774
Montana,2015,8,24.31935484,1.567741935,2.267419355,0.268645161,53.48387097
Montana,2015,9,20.00333333,1.486666667,1.699666667,0.2547,56.9
Montana,2015,10,13.98064516,1.441935484,0.997741935,0.279548387,65.58064516
Montana,2015,11,1.373333333,1.386666667,0.330333333,0.3194,70.1
Montana,2015,12,-2.422580645,1.293548387,0.209354839,0.322096774,74.90322581
Montana,2016,1,-0.106451613,0.64516129,0.223225806,0.305677419,75.83870968
Montana,2016,2,2.993103448,0.734482759,0.354482759,0.354793103,70.75862069
Montana,2016,3,5.738709677,1.493548387,0.517741935,0.362935484,67.06451613
Montana,2016,4,10.84,2.4,0.776,0.382466667,69.26666667
Montana,2016,5,13.67741935,4.016129032,0.906774194,0.381935484,69.90322581
Montana,2016,6,22.25,2.06,1.791666667,0.3162,58.06666667
Montana,2016,7,23.40967742,4.422580645,1.897741935,0.323354839,61.12903226
Montana,2016,8,23.28387097,1.24516129,2.10516129,0.253870968,53.48387097
Montana,2016,9,16.62,3.293333333,1.190666667,0.339166667,67.13333333
Montana,2016,10,10.73870968,3.229032258,0.680645161,0.373741935,73
Montana,2016,11,8.76,0.223333333,0.703333333,0.336266667,60.96666667
Montana,2016,12,-6.403225806,0.741935484,0.167419355,0.321322581,70.74193548
Montana,2017,1,-2.664516129,0.774193548,0.294516129,0.269967742,62.4516129
Montana,2017,2,1.253571429,0.953571429,0.443571429,0.298464286,59.57142857
Montana,2017,3,6.848387097,1.190322581,0.639354839,0.321322581,61.12903226
Montana,2017,4,9.453333333,2.82,0.799666667,0.3361,60.9
Montana,2017,5,15.48709677,1.983870968,1.224516129,0.297709677,55.61290323
Montana,2017,6,20.32333333,1.993333333,1.762666667,0.219633333,49.33333333
Montana,2017,7,28.46451613,0.580645161,3.251290323,0.15416129,33.61290323
Montana,2017,8,24.93225806,0.364516129,2.576129032,0.152806452,39.25806452
Montana,2017,9,17.27,3.45,1.643666667,0.2685,54.23333333
Montana,2017,10,9.825806452,1.393548387,0.858709677,0.298870968,51.93548387
Montana,2017,11,2.773333333,1.036666667,0.411666667,0.303666667,62.86666667
Montana,2017,12,-1.512903226,1.874193548,0.358064516,0.285290323,59.5483871
Montana,2018,1,0.85483871,1.016129032,0.303548387,0.307645161,65.19354839
Montana,2018,2,-5.292857143,2.346428571,0.192142857,0.324071429,67.03571429
Montana,2018,3,2.529032258,1.296774194,0.388709677,0.348483871,68.25806452
Montana,2018,4,7.143333333,2.62,0.645333333,0.3947,66.23333333
Montana,2018,5,15.85483871,4.206451613,1.047096774,0.367290323,68.25806452
Montana,2018,6,17.73333333,4.96,1.193666667,0.370933333,66.6
Montana,2018,7,23.38387097,1.070967742,1.956129032,0.238483871,55.09677419
Montana,2018,8,23.46774194,1.016129032,2.270967742,0.197354839,48.64516129
Montana,2018,9,16.32666667,1.85,1.356666667,0.247666667,62.36666667
Montana,2018,10,9.94516129,1.103225806,0.769677419,0.321935484,63.58064516
Montana,2018,11,2.206666667,1.706666667,0.336666667,0.3269,68.33333333
Montana,2018,12,0.074193548,0.45483871,0.359354839,0.294129032,58.87096774
Montana,2019,1,1.806451613,0.993548387,0.381612903,0.299806452,64.19354839
Montana,2019,2,-10.60357143,1.735714286,0.145714286,0.302464286,70.64285714
Montana,2019,3,0.051612903,0.858064516,0.394193548,0.332290323,66.80645161
Montana,2019,4,6.926666667,3.17,0.567333333,0.3914,69.06666667
Montana,2019,5,10.67419355,3.893548387,0.719354839,0.381645161,71.83870968
Montana,2019,6,17.86333333,2.57,1.218666667,0.319266667,64.56666667
Montana,2019,7,22.41612903,1.829032258,1.78,0.289612903,59.61290323
Montana,2019,8,23.21612903,0.94516129,2.01516129,0.185806452,53.5483871
Montana,2019,9,16.26666667,3.486666667,1.271666667,0.2839,63.13333333
Montana,2019,10,4.467741935,2.077419355,0.489677419,0.367774194,66
Montana,2019,11,2.886666667,1.67,0.424333333,0.367,64.93333333
Montana,2019,12,0.94516129,0.519354839,0.319677419,0.334903226,64.12903226
Montana,2020,1,0.183870968,0.680645161,0.310645161,0.326903226,63.87096774
Montana,2020,2,-0.113793103,1.537931034,0.333793103,0.323931034,63.06896552
Montana,2020,3,2.003225806,1.296774194,0.436129032,0.355064516,66.16129032
Montana,2020,4,6.62,1.55,0.683666667,0.3681,62
Montana,2020,5,14.13870968,2.293548387,1.034516129,0.340387097,62.12903226
Montana,2020,6,18.58666667,3.556666667,1.453,0.290066667,59.36666667
Montana,2020,7,23.70967742,0.967741935,2.134516129,0.235612903,51.61290323
Montana,2020,8,25.77419355,0.241935484,2.610645161,0.156258065,42.4516129
Montana,2020,9,20.88,0.72,1.954666667,0.204,47.16666667
Montana,2020,10,8.880645161,2.141935484,0.902903226,0.227032258,58.67741935
Montana,2020,11,4.943333333,0.94,0.576,0.298066667,54.16666667
Montana,2020,12,3.467741935,0.629032258,0.488064516,0.276806452,56.70967742
Montana,2021,1,0.677419355,0.887096774,0.336129032,0.273,63.51612903
Montana,2021,2,-6.907142857,1.192857143,0.206071429,0.2905,65.35714286
Montana,2021,3,6.225806452,0.577419355,0.647096774,0.301419355,57.80645161
Montana,2021,4,7.276666667,1.79,0.712333333,0.296866667,63.5
Montana,2021,5,12.53548387,2.848387097,0.960322581,0.318967742,63.4516129
Montana,2021,6,24.08333333,0.566666667,2.331666667,0.1952,46.46666667
Montana,2021,7,28.35483871,0.509677419,3.013548387,0.154967742,41.38709677
Montana,2021,8,22.63548387,2.012903226,1.981935484,0.265354839,55.06451613
Montana,2021,9,20.43666667,0.366666667,1.873666667,0.192466667,44.8
Montana,2021,10,12.4,0.732258065,1.064193548,0.19383871,54.83870968
Montana,2021,11,7.846666667,0.556666667,0.735666667,0.2149,48.53333333
Montana,2021,12,-1.687096774,1.606451613,0.270322581,0.194,66.16129032
Montana,2022,1,1.412903226,0.793548387,0.39516129,0.237580645,57.67741935
Montana,2022,2,-1.182142857,1.103571429,0.329642857,0.257035714,62.78571429
Montana,2022,3,5.616129032,0.948387097,0.65483871,0.279419355,58.93548387
Montana,2022,4,4.26,2.396666667,0.583,0.2466,60.26666667
Montana,2022,5,12.18064516,1.951612903,0.985806452,0.301064516,58.64516129
Montana,2022,6,19.32666667,2.806666667,1.6,0.288966667,57.06666667
Montana,2022,7,26.40645161,2.632258065,2.640967742,0.203870968,49.61290323
Montana,2022,8,27.29032258,0.648387097,2.9,0.162129032,40.35483871
Montana,2022,9,22.27666667,2.31,2.223333333,0.1868,48.9
Montana,2022,10,12.15806452,2.25483871,0.896451613,0.303096774,62.87096774
Montana,2022,11,-0.693333333,1.16,0.323333333,0.299033333,63.83333333
Montana,2022,12,-4.803225806,0.970967742,0.195806452,0.295225806,66.96774194
Montana,2023,1,-0.267741935,1.058064516,0.3,0.306193548,67.03225806
Montana,2023,2,-0.75,1.357142857,0.315357143,0.291571429,62.57142857
Montana,2023,3,-1.051612903,1.125806452,0.287419355,0.288322581,68.12903226
Montana,2023,4,6.186666667,2.386666667,0.619333333,0.369133333,64.83333333
Montana,2023,5,16.76129032,4.061290323,1.117096774,0.340032258,67.03225806
Montana,2023,6,17.66,4.123333333,1.008666667,0.357066667,71.46666667
Montana,2023,7,24.66451613,0.822580645,2.339032258,0.195580645,51.38709677
Montana,2023,8,24.29032258,1.65483871,2.186774194,0.187225806,52.22580645
Montana,2023,9,19.27333333,2.413333333,1.579,0.2299,57.73333333
Montana,2023,10,9.674193548,1.55483871,0.788064516,0.270032258,68.41935484
Montana,2023,11,6.703333333,0.973333333,0.62,0.312666667,56.26666667
Montana,2023,12,5.735483871,0.358064516,0.589354839,0.289225806,55.5483871
Montana,2024,1,-1.383870968,0.519354839,0.371935484,0.299419355,63.09677419
Montana,2024,2,1.310344828,1.455172414,0.336551724,0.320551724,70.03448276
Montana,2024,3,3.022580645,1.167741935,0.420645161,0.35783871,68.32258065
Montana,2024,4,9.996666667,0.983333333,0.827,0.314233333,58.56666667
Montana,2024,5,11.96774194,4.177419355,0.890645161,0.33583871,61.16129032
Montana,2024,6,19.33,2.086666667,1.504333333,0.239033333,56.13333333
Montana,2024,7,25.56129032,0.870967742,2.493225806,0.187483871,47.48387097
Montana,2024,8,23.63870968,1.438709677,2.06,0.188032258,55.12903226
Montana,2024,9,21.14333333,4.19,1.811,0.234,52.86666667
Montana,2024,10,15.50967742,0.2,1.350322581,0.167032258,47.29032258
Montana,2024,11,4.563333333,1.05,0.529,0.192533333,61.06666667
Montana,2024,12,4.858064516,0.75483871,0.56483871,0.174129032,54.12903226
Nebraska,2000,1,3.5,0.364516129,0.507741935,0.208903226,60.03225806
Nebraska,2000,2,7.382758621,0.672413793,0.618275862,0.267689655,65.68965517
Nebraska,2000,3,11.18064516,0.916129032,0.827741935,0.277032258,62.41935484
Nebraska,2000,4,16.20666667,1.87,1.241,0.2594,58.33333333
Nebraska,2000,5,21.94193548,2.009677419,1.537741935,0.275225806,63.41935484
Nebraska,2000,6,26.66,1.31,2.482666667,0.199566667,54.3
Nebraska,2000,7,29.58387097,3.987096774,2.280645161,0.266774194,67.61290323
Nebraska,2000,8,30.89354839,0.629032258,2.769032258,0.178903226,62.22580645
Nebraska,2000,9,25.08666667,0.843333333,2.420666667,0.186533333,49.23333333
Nebraska,2000,10,17.52258065,1.5,1.195806452,0.238096774,63.03225806
Nebraska,2000,11,-0.1,1.226666667,0.244666667,0.2776,74.4
Nebraska,2000,12,-4.029032258,0.238709677,0.107419355,0.296741935,80.38709677
Nebraska,2001,1,2.712903226,1.04516129,0.361612903,0.308419355,74.03225806
Nebraska,2001,2,-3.157142857,0.728571429,0.100357143,0.332428571,84.21428571
Nebraska,2001,3,6.519354839,1.183870968,0.478709677,0.362774194,75.29032258
Nebraska,2001,4,15.36666667,7.52,1.000333333,0.374133333,68.86666667
Nebraska,2001,5,19.88064516,3.009677419,1.369677419,0.315258065,63.96774194
Nebraska,2001,6,26.08666667,1.23,2.109333333,0.254033333,61.93333333
Nebraska,2001,7,30.48064516,2.874193548,2.320322581,0.248258065,68.67741935
Nebraska,2001,8,29.02258065,1.85483871,2.348709677,0.226645161,61.35483871
Nebraska,2001,9,22.69333333,2.39,1.455666667,0.2821,69.23333333
Nebraska,2001,10,16.63548387,0.764516129,1.234193548,0.248709677,57.48387097
Nebraska,2001,11,11.80666667,2.046666667,0.903333333,0.226966667,67.86666667
Nebraska,2001,12,3.316129032,0.216129032,0.39483871,0.330129032,64.19354839
Nebraska,2002,1,4.64516129,0.225806452,0.59516129,0.282677419,54.51612903
Nebraska,2002,2,7.25,0.075,0.728214286,0.270285714,53.32142857
Nebraska,2002,3,4.24516129,0.916129032,0.533548387,0.300354839,65.16129032
Nebraska,2002,4,15.82666667,2.053333333,1.281333333,0.282166667,57.23333333
Nebraska,2002,5,18.90645161,1.983870968,1.379032258,0.308032258,61.03225806
Nebraska,2002,6,29.50666667,1.31,2.757333333,0.2139,54.4
Nebraska,2002,7,32.30322581,0.419354839,3.480322581,0.152935484,48.4516129
Nebraska,2002,8,28.54193548,2.793548387,2.383548387,0.224258065,60.06451613
Nebraska,2002,9,23.74666667,1.056666667,1.901666667,0.227866667,56.8
Nebraska,2002,10,10.37419355,2.474193548,0.684516129,0.293580645,72.03225806
Nebraska,2002,11,7.46,0.143333333,0.604,0.309166667,65.76666667
Nebraska,2002,12,5.525806452,0.106451613,0.552580645,0.272129032,61.22580645
Nebraska,2003,1,2.712903226,0.558064516,0.438387097,0.263870968,66.41935484
Nebraska,2003,2,2.339285714,0.646428571,0.457857143,0.304928571,64.64285714
Nebraska,2003,3,10.91290323,1.003225806,0.88483871,0.315903226,62.51612903
Nebraska,2003,4,14.90666667,3.45,1.045666667,0.332733333,68.2
Nebraska,2003,5,18.95483871,3.380645161,1.180967742,0.346677419,69.51612903
Nebraska,2003,6,23.49666667,4.023333333,1.456,0.341566667,70.93333333
Nebraska,2003,7,30.57096774,0.787096774,2.620967742,0.199935484,59.96774194
Nebraska,2003,8,29.71612903,0.703225806,2.610322581,0.171935484,57.74193548
Nebraska,2003,9,23.10333333,1.563333333,2.001333333,0.204433333,52.56666667
Nebraska,2003,10,19.39032258,0.490322581,1.64516129,0.205129032,53.67741935
Nebraska,2003,11,7.43,0.66,0.684333333,0.231066667,60.06666667
Nebraska,2003,12,4.038709677,0.225806452,0.455806452,0.228451613,63.32258065
Nebraska,2004,1,1.290322581,0.396774194,0.418387097,0.238935484,63.64516129
Nebraska,2004,2,1.610344828,1.234482759,0.336551724,0.266655172,76.93103448
Nebraska,2004,3,11.87419355,1.34516129,0.866129032,0.314548387,61.80645161
Nebraska,2004,4,16.32333333,1.59,1.321666667,0.284933333,56.33333333
Nebraska,2004,5,22.15806452,1.735483871,1.636774194,0.261612903,61.25806452
Nebraska,2004,6,24.06,1.843333333,1.865333333,0.238266667,62.13333333
Nebraska,2004,7,28.22580645,2.093548387,2.230322581,0.240322581,67.5483871
Nebraska,2004,8,27.07741935,0.667741935,2.397741935,0.17683871,57.16129032
Nebraska,2004,9,25.42333333,3.646666667,2.199333333,0.2406,56.26666667
Nebraska,2004,10,16.4483871,0.548387097,0.977096774,0.283451613,67.48387097
Nebraska,2004,11,8.576666667,1.71,0.608,0.289733333,67.66666667
Nebraska,2004,12,5.458064516,0.077419355,0.516451613,0.306064516,62.67741935
Nebraska,2005,1,-0.735483871,0.525806452,0.306774194,0.299354839,74.09677419
Nebraska,2005,2,6.982142857,0.528571429,0.630357143,0.310678571,62.67857143
Nebraska,2005,3,9.593548387,2.65483871,0.793548387,0.306645161,62.35483871
Nebraska,2005,4,14.55666667,2.39,0.925333333,0.3498,66.53333333
Nebraska,2005,5,19.58064516,4.793548387,1.26,0.339483871,65.90322581
Nebraska,2005,6,25.14,6.033333333,1.483333333,0.349166667,72.23333333
Nebraska,2005,7,30.02258065,0.706451613,2.56516129,0.195645161,57.4516129
Nebraska,2005,8,27.77096774,2.161290323,2.084516129,0.247387097,67.61290323
Nebraska,2005,9,26.70666667,0.46,2.250666667,0.181333333,57.73333333
Nebraska,2005,10,17.68709677,0.748387097,1.364516129,0.218516129,60.90322581
Nebraska,2005,11,10.62333333,1.476666667,0.933,0.196566667,56.63333333
Nebraska,2005,12,-0.274193548,0.25483871,0.313548387,0.260645161,73.38709677
Nebraska,2006,1,9.096774194,0.296774194,0.777741935,0.285290323,57.4516129
Nebraska,2006,2,4.414285714,0.260714286,0.681428571,0.247964286,51.85714286
Nebraska,2006,3,6.687096774,2.487096774,0.59516129,0.285290323,69.06451613
Nebraska,2006,4,17.74333333,3.41,1.244666667,0.334633333,62.6
Nebraska,2006,5,22.50322581,0.422580645,1.973870968,0.230354839,54.03225806
Nebraska,2006,6,28.36666667,2.78,2.499666667,0.224033333,57.33333333
Nebraska,2006,7,31.16451613,1.738709677,2.969354839,0.198419355,55.35483871
Nebraska,2006,8,27.88064516,2.725806452,2.059354839,0.239451613,67
Nebraska,2006,9,20.23,2.883333333,1.315666667,0.299133333,66.36666667
Nebraska,2006,10,14.5516129,1.206451613,1.061935484,0.286741935,61.67741935
Nebraska,2006,11,9.186666667,0.26,0.772333333,0.2524,58.5
Nebraska,2006,12,4.238709677,1.903225806,0.485483871,0.270129032,61.93548387
Nebraska,2007,1,-0.729032258,0.509677419,0.27516129,0.331258065,64.90322581
Nebraska,2007,2,2.367857143,1.414285714,0.451071429,0.342,64.39285714
Nebraska,2007,3,13.26774194,2.409677419,0.853870968,0.329870968,69.29032258
Nebraska,2007,4,12.99,4.933333333,0.896,0.369833333,67.86666667
Nebraska,2007,5,21.38709677,6.016129032,1.349354839,0.349580645,67.06451613
Nebraska,2007,6,25.09666667,1.38,1.613666667,0.302066667,68.83333333
Nebraska,2007,7,29.19032258,2.061290323,2.29483871,0.214451613,64.38709677
Nebraska,2007,8,28.88709677,2.570967742,1.905483871,0.269516129,72.87096774
Nebraska,2007,9,24.67333333,1.096666667,1.883666667,0.2038,58.16666667
Nebraska,2007,10,17.60322581,2.006451613,1.159032258,0.286774194,63.35483871
Nebraska,2007,11,10.80333333,0.103333333,0.966,0.225266667,49.93333333
Nebraska,2007,12,-2.093548387,1.280645161,0.183870968,0.25583871,77.38709677
Nebraska,2008,1,0.435483871,0.080645161,0.360645161,0.297419355,61.61290323
Nebraska,2008,2,4.786206897,0.348275862,0.585517241,0.298310345,56.34482759
Nebraska,2008,3,8.664516129,1.187096774,0.776129032,0.284967742,56.70967742
Nebraska,2008,4,12.59333333,2.673333333,0.896333333,0.350166667,64.96666667
Nebraska,2008,5,18.86774194,4.832258065,1.262580645,0.344516129,66.58064516
Nebraska,2008,6,24.76666667,3.023333333,1.665,0.322333333,66.53333333
Nebraska,2008,7,30.1,1.509677419,2.386129032,0.219129032,64.32258065
Nebraska,2008,8,26.88064516,2.819354839,1.940322581,0.259774194,67.90322581
Nebraska,2008,9,22.48333333,1.373333333,1.621666667,0.2518,62.73333333
Nebraska,2008,10,15.30967742,5.335483871,0.959677419,0.338096774,67.25806452
Nebraska,2008,11,7.77,0.646666667,0.558666667,0.335766667,68.1
Nebraska,2008,12,0.358064516,0.422580645,0.364193548,0.324516129,63.4516129
Nebraska,2009,1,3.709677419,0.322580645,0.536451613,0.326225806,55.67741935
Nebraska,2009,2,5.782142857,0.782142857,0.614285714,0.342535714,57.39285714
Nebraska,2009,3,9.232258065,0.532258065,0.805483871,0.30916129,57.70967742
Nebraska,2009,4,12.92333333,2.853333333,0.899,0.3527,67.23333333
Nebraska,2009,5,20.69677419,2.635483871,1.471612903,0.315193548,63.41935484
Nebraska,2009,6,23.85,5.346666667,1.404,0.366933333,75.26666667
Nebraska,2009,7,26.29354839,2.590322581,1.702258065,0.278129032,69.61290323
Nebraska,2009,8,25.90967742,2.470967742,1.7,0.29616129,68.70967742
Nebraska,2009,9,21.94666667,1.41,1.411,0.2504,68.83333333
Nebraska,2009,10,9.180645161,4.935483871,0.517096774,0.35083871,77.16129032
Nebraska,2009,11,10.65666667,0.233333333,0.672666667,0.347666667,70.3
Nebraska,2009,12,-4.148387097,0.841935484,0.175483871,0.32516129,73.35483871
Nebraska,2010,1,-0.377419355,0.3,0.286129032,0.356806452,73.32258065
Nebraska,2010,2,1.185714286,0.728571429,0.345357143,0.357464286,70.96428571
Nebraska,2010,3,9.532258065,1.922580645,0.667096774,0.373548387,71.77419355
Nebraska,2010,4,15.72333333,3.173333333,1.035666667,0.3517,62.83333333
Nebraska,2010,5,18.17419355,2.938709677,1.105806452,0.345774194,66.41935484
Nebraska,2010,6,25.62666667,4.173333333,1.565,0.3483,72.53333333
Nebraska,2010,7,28.73225806,2.903225806,2.023548387,0.280870968,69.48387097
Nebraska,2010,8,29.35483871,2.180645161,2.279677419,0.239096774,62.64516129
Nebraska,2010,9,24.48666667,0.82,1.837,0.197766667,61.7
Nebraska,2010,10,18.7,0.577419355,1.460967742,0.198322581,52.93548387
Nebraska,2010,11,8.48,0.266666667,0.771,0.2149,58.43333333
Nebraska,2010,12,2.380645161,0.374193548,0.419032258,0.216935484,65.32258065
Nebraska,2011,1,-2.722580645,1.193548387,0.150645161,0.274580645,78.25806452
Nebraska,2011,2,3.625,0.771428571,0.6075,0.338928571,56.5
Nebraska,2011,3,7.45483871,1.277419355,0.607741935,0.323064516,70.03225806
Nebraska,2011,4,13.41333333,2.823333333,0.918666667,0.348733333,65.56666667
Nebraska,2011,5,18.21612903,6.874193548,1.203870968,0.347483871,64.96774194
Nebraska,2011,6,25.28,4.29,1.616,0.320533333,68.46666667
Nebraska,2011,7,29.73870968,3.967741935,1.856129032,0.309967742,73.09677419
Nebraska,2011,8,28.0516129,2.258064516,1.797419355,0.277193548,74.12903226
Nebraska,2011,9,21.94333333,0.73,1.699333333,0.217366667,58.93333333
Nebraska,2011,10,17.25806452,2.861290323,1.297096774,0.300516129,58.83870968
Nebraska,2011,11,9.15,0.176666667,0.783333333,0.260066667,52.66666667
Nebraska,2011,12,3.680645161,0.703225806,0.477096774,0.277677419,61
Nebraska,2012,1,5.787096774,0.15483871,0.670645161,0.280612903,50.09677419
Nebraska,2012,2,3.506896552,1.3,0.426206897,0.316448276,66.20689655
Nebraska,2012,3,17.37419355,0.651612903,1.376129032,0.292870968,56.29032258
Nebraska,2012,4,16.99,3.57,1.173,0.306133333,62.03333333
Nebraska,2012,5,22.54516129,1.780645161,1.780645161,0.276612903,56.51612903
Nebraska,2012,6,30.25333333,0.776666667,2.959,0.187133333,52.5
Nebraska,2012,7,33.83870968,0.209677419,3.828387097,0.147225806,43.77419355
Nebraska,2012,8,30.25806452,0.632258065,3.053870968,0.164806452,52.83870968
Nebraska,2012,9,26.28,0.443333333,2.723666667,0.155233333,42.13333333
Nebraska,2012,10,15.81935484,0.451612903,1.342903226,0.184709677,52.32258065
Nebraska,2012,11,11.51666667,0.273333333,0.898666667,0.205566667,58.9
Nebraska,2012,12,3.841935484,0.461290323,0.591612903,0.210612903,56.38709677
Nebraska,2013,1,3.119354839,0.138709677,0.484516129,0.237903226,60.61290323
Nebraska,2013,2,3.360714286,1.346428571,0.471071429,0.265571429,66.46428571
Nebraska,2013,3,7.867741935,0.848387097,0.679677419,0.305096774,61.58064516
Nebraska,2013,4,11.35666667,2.033333333,0.913,0.3193,64.16666667
Nebraska,2013,5,20.03870968,3.419354839,1.438709677,0.325290323,65.67741935
Nebraska,2013,6,26.59,2.293333333,2.121,0.2639,62.96666667
Nebraska,2013,7,29.21290323,0.538709677,2.57483871,0.16283871,56
Nebraska,2013,8,28.4483871,2.238709677,2.070645161,0.246580645,69.22580645
Nebraska,2013,9,26.14333333,2.5,2.170666667,0.2238,58.53333333
Nebraska,2013,10,14.42580645,1.587096774,0.949032258,0.314967742,64.4516129
Nebraska,2013,11,7.833333333,0.646666667,0.641333333,0.2972,63.53333333
Nebraska,2013,12,2.080645161,0.051612903,0.511935484,0.271193548,56.25806452
Nebraska,2014,1,3.409677419,0.177419355,0.557741935,0.27,49.96774194
Nebraska,2014,2,0.860714286,0.460714286,0.486071429,0.271178571,55.17857143
Nebraska,2014,3,9.425806452,0.751612903,0.906451613,0.276806452,53.22580645
Nebraska,2014,4,15.38666667,1.683333333,1.290333333,0.264066667,53.26666667
Nebraska,2014,5,20.89354839,1.706451613,1.580967742,0.270258065,62.29032258
Nebraska,2014,6,25.31666667,7.893333333,1.701333333,0.337733333,69.83333333
Nebraska,2014,7,27.79677419,0.8,2.162580645,0.221741935,61.61290323
